msa_code,msa_title,year,total_strategic_employment,msa_total_employment,ses_raw,sc_raw,fragility_raw,ses_pct,sc_pct,fragility_pct,sri
C2526,"Hanford-Corcoran, CA MSA",2024,835.0,101592.0,0.008219151114260966,0.006201275690999292,0.179274319857725,36.402569593147746,38.97216274089936,14.132762312633835,29.835831548893648
C2638,"Houma-Bayou Cane-Thibodaux, LA MSA",2024,8630.0,165493.0,0.05214722072836918,0.018058165602170485,0.17931646933730713,90.04282655246253,79.1220556745182,14.23982869379015,61.13490364025696
C2746,"Jamestown-Dunkirk, NY MicroSA",2024,1430.0,92638.0,0.015436429974740387,0.009013579740495261,0.17937026354246371,57.28051391862955,53.747323340471084,14.346895074946467,41.79157744468237
C4142,"Salem, OR MSA",2024,3016.0,386417.0,0.007805039633349465,0.0025930536182414334,0.17942082880717228,34.58244111349036,17.130620985010705,14.453961456102785,22.055674518201286
C1594,"Canton-Massillon, OH MSA",2024,9513.0,329190.0,0.028898204684224917,0.011959658555849205,0.17952573688105555,76.65952890792292,64.98929336188436,14.5610278372591,52.0699500356888
C3514,"Newberry, SC MicroSA",2024,366.0,28732.0,0.012738410135041069,0.0063692050675205345,0.17954625333867721,50.642398286937905,40.04282655246253,14.668094218415417,35.11777301927195
C3086,"Logan, UT-ID MSA",2024,6510.0,134509.0,0.04839824844434201,0.04037648038421221,0.17978977310736874,88.54389721627409,93.46895074946467,14.775160599571734,65.59600285510349
C2290,"Fort Smith, AR-OK MSA",2024,2500.0,192872.0,0.012961964411630512,0.012267203119167116,0.179965004022882,51.49892933618844,66.05995717344754,14.882226980728053,44.14703783012135
C1862,"Corsicana, TX MicroSA",2024,1519.0,32923.0,0.046137958266257634,0.018588828478571212,0.18074927610800282,87.36616702355461,80.08565310492506,14.989293361884368,60.813704496788006
C2090,"El Campo, TX MicroSA",2024,400.0,32817.0,0.012188804582990523,0.00865405125392327,0.18101597116243148,49.03640256959314,51.39186295503212,15.096359743040685,38.50820842255531
C1194,"Athens, TN MicroSA",2024,5670.0,38280.0,0.1481191222570533,0.06127220480668757,0.18113011820146563,98.92933618843684,97.00214132762312,15.203426124197003,70.37830121341898
C4306,"Shawnee, OK MicroSA",2024,337.0,45801.0,0.007357917949389751,0.0035370406759677735,0.1812024558131432,33.190578158458244,24.30406852248394,15.310492505353318,24.26837972876517
C3882,"Port Angeles, WA MicroSA",2024,659.0,49361.0,0.01335062093555641,0.0044164421304268555,0.1814123733333333,53.104925053533194,29.871520342612417,15.417558886509635,32.798001427551746
C1954,"Decatur, IN MicroSA",2024,1512.0,25864.0,0.05845963501391896,0.02922981750695948,0.18180212625782535,91.86295503211991,89.50749464668094,15.524625267665954,65.63169164882227
C2942,"Lake Havasu City-Kingman, AZ MSA",2024,1466.0,112782.0,0.01299852813392208,0.0065790640350410524,0.18180278328721525,51.71306209850107,41.220556745182016,15.631691648822269,36.18843683083512
C2314,"Frankfort, IN MicroSA",2024,190.0,23102.0,0.008224396156176955,0.008224396156176955,0.1819210684827935,36.61670235546038,49.46466809421842,15.738758029978586,33.940042826552464
C1742,"Cleveland, TN MSA",2024,1940.0,86848.0,0.022337877671333824,0.01317243920412675,0.18196834648873914,69.80728051391864,68.62955032119913,15.845824411134904,51.42755174875089
